date,portfolio_value,cash_balance,total_pnl,total_pnl_percent,signals_count,predictions,positions_count
2023-10-06T00:00:00,275078282.612,9671769.482000005,265009914.421,2650.0991442100003,20,{},3
2023-10-07T00:00:00,263298195.93199998,9671769.482000005,253229827.74099997,2532.2982774099996,20,{},3
2023-10-08T00:00:00,244736747.15808,9706619.888080005,234668378.96708003,2346.6837896708003,20,{},3
2023-10-09T00:00:00,233647577.70758003,9737985.197580004,223579209.51658002,2235.7920951658,20,{},3
2023-10-10T00:00:00,221361313.44758,9737985.197580004,211292945.25658,2112.9294525658,20,{},3
2023-10-11T00:00:00,219687743.96758002,9737985.197580004,209619375.77657998,2096.1937577658,20,{},3
2023-10-12T00:00:00,191620558.15613002,9766213.976130005,181552189.96513,1815.5218996513,20,{},3
2023-10-13T00:00:00,177605543.74679,9791619.946790004,167537175.55578998,1675.3717555578999,20,{},3
2023-10-14T00:00:00,163932182.71837002,9814485.348370004,153863814.52736998,1538.6381452736998,20,{},3
2023-10-15T00:00:00,155533583.58837003,9814485.348370004,145465215.39737,1454.6521539737,20,{},3
2023-10-16T00:00:00,162006211.88837004,9814485.348370004,151937843.69737,1519.3784369737,20,{},3
2023-10-17T00:00:00,157916209.29837003,9814485.348370004,147847841.10737,1478.4784110736998,20,{},3
2023-10-18T00:00:00,160944894.64187002,9815477.851870004,150876526.45087,1508.7652645087,20,{},3
2023-10-19T00:00:00,154855412.25537002,9816470.355370004,144787044.06437,1447.8704406437,20,{},3
2023-10-20T00:00:00,161385493.50887,9817462.858870003,151317125.31787002,1513.1712531787002,20,{},3
2023-10-21T00:00:00,159569544.12037,9826395.390370004,149492243.39787,1494.9224339787002,20,{},3
2023-10-22T00:00:00,163423768.75037,9826395.390370004,153346468.02787,1533.4646802787001,20,{},3
2023-10-23T00:00:00,157732803.79037002,9826395.390370004,147655503.06787,1476.5550306787,20,{},3
2023-10-24T00:00:00,165542781.58036998,9826395.390370004,155465480.85786998,1554.6548085786999,20,{},3
2023-10-25T00:00:00,160084858.01037002,9826395.390370004,150007557.28787,1500.0755728786999,20,{},3
2023-10-26T00:00:00,162481908.12037003,9826395.390370004,152404607.39787,1524.0460739787,20,{},3
2023-10-27T00:00:00,163555936.27037004,9826395.390370004,153478635.54787,1534.7863554787,20,{},3
2023-10-28T00:00:00,162602865.14036998,9826395.390370004,152525564.41787,1525.2556441786999,20,{},3
2023-10-29T00:00:00,160380290.68037,9826395.390370004,150302989.95787,1503.0298995787002,20,{},3
2023-10-30T00:00:00,161632070.57037002,9826395.390370004,151554769.84787,1515.5476984786999,20,{},3
2023-10-31T00:00:00,159864586.19037002,9826395.390370004,149787285.46787,1497.8728546787,20,{},3
2023-11-01T00:00:00,157923008.48037001,9826395.390370004,147845707.75787,1478.4570775787,20,{},3
2023-11-02T00:00:00,163321703.64037,9826395.390370004,153244402.91787,1532.4440291787,20,{},3
2023-11-03T00:00:00,159217814.25037003,9826395.390370004,149140513.52787,1491.4051352787,20,{},3
2023-11-04T00:00:00,161351035.48037001,9826395.390370004,151273734.75787002,1512.7373475787,20,{},3
2023-11-05T00:00:00,156129902.79037002,9826395.390370004,146052602.06787002,1460.5260206787002,20,{},3
2023-11-06T00:00:00,160981499.19037002,9826395.390370004,150904198.46787,1509.0419846787,20,{},3
2023-11-07T00:00:00,154393084.31037003,9826395.390370004,144315783.58787,1443.1578358787,20,{},3
2023-11-08T00:00:00,164835931.63037002,9826395.390370004,154758630.90787,1547.5863090787,20,{},3
2023-11-09T00:00:00,156965968.26037002,9826395.390370004,146888667.53787,1468.8866753787,20,{},3
2023-11-10T00:00:00,158407848.98037001,9826395.390370004,148330548.25787002,1483.3054825787003,20,{},3
2023-11-11T00:00:00,162631350.70037,9826395.390370004,152554049.97787,1525.5404997786998,20,{},3
2023-11-12T00:00:00,160876795.28037,9826395.390370004,150799494.55786997,1507.9949455786996,20,{},3
2023-11-13T00:00:00,159350138.82037002,9826395.390370004,149272838.09787,1492.7283809787,20,{},3
2023-11-14T00:00:00,148831041.50582,9846974.195820004,138753740.78331998,1387.5374078331997,18,{},3
2023-11-15T00:00:00,134301649.37219,9874427.722190004,124217416.02019,1242.1741602019001,18,{},3
2023-11-16T00:00:00,120399263.67358,9891096.603580004,110315030.32158001,1103.1503032158002,16,{},3
2023-11-17T00:00:00,104116924.47888,9906098.498880005,94032691.12688,940.3269112688001,18,{},3
2023-11-18T00:00:00,100527804.52465001,9919600.204650005,90443571.17265,904.4357117264999,18,{},3
2023-11-19T00:00:00,95614913.24585,9931751.725850005,85530679.89385,855.3067989384999,20,{},3
2023-11-20T00:00:00,90502852.49585,9931751.725850005,80418619.14385,804.1861914385,20,{},3
2023-11-21T00:00:00,89316669.23584999,9931751.725850005,79232435.88385,792.3243588385,20,{},3
2023-11-22T00:00:00,92129473.88585,9931751.725850005,82045240.53385,820.4524053385001,20,{},3
2023-11-23T00:00:00,90228972.32585,9931751.725850005,80144738.97385,801.4473897384999,18,{},3
2023-11-24T00:00:00,92676872.24585,9931751.725850005,82592638.89385,825.9263889385,18,{},3
2023-11-25T00:00:00,88840035.98585,9931751.725850005,78755802.63385001,787.5580263385001,18,{},3
2023-11-26T00:00:00,92176681.49585,9931751.725850005,82092448.14385,820.9244814385,18,{},3
2023-11-27T00:00:00,88441287.47585,9931751.725850005,78357054.12385,783.5705412385,18,{},3
2023-11-28T00:00:00,90745866.89585,9931751.725850005,80661633.54385,806.6163354385001,18,{},3
2023-11-29T00:00:00,90972862.01585001,9931751.725850005,80888628.66385001,808.8862866385002,18,{},3
2023-11-30T00:00:00,89689224.59584999,9931751.725850005,79604991.24385,796.0499124385,20,{},3
2023-12-01T00:00:00,92817444.95584999,9931751.725850005,82733211.60384999,827.3321160384999,20,{},3
2023-12-02T00:00:00,79328026.81492999,9942688.094930004,69243793.46292998,692.4379346292998,20,{},3
2023-12-03T00:00:00,76261327.37890999,8929475.338910004,66177094.02691,661.7709402691,20,{},4
2023-12-04T00:00:00,68167385.39742,8938333.887420004,58083152.045420006,580.8315204542,20,{},4
2023-12-05T00:00:00,62841560.020849995,7865369.840850005,52757326.66885,527.5732666885,20,{},4
2023-12-06T00:00:00,57267424.78034001,7281145.610340005,47183191.42834,471.8319142834,20,{},5
2023-12-07T00:00:00,55253830.439770006,7287603.519770005,45169597.08777,451.69597087769995,18,{},5
2023-12-08T00:00:00,48561366.041250005,6606210.221250005,38477132.68925,384.7713268925,18,{},5
2023-12-09T00:00:00,45876250.78051,5926810.940510005,35792017.42851,357.9201742851,18,{},5
2023-12-10T00:00:00,41908280.07543001,5931518.745430005,31824046.72343,318.2404672343,20,{},5
2023-12-11T00:00:00,38431019.1591,5243316.039100004,28346785.807099998,283.46785807099997,20,{},5
2023-12-12T00:00:00,37178928.581530005,5247129.271530004,27094695.229529995,270.9469522952999,20,{},5
2023-12-13T00:00:00,33955648.07771,4814149.097710004,23871414.725709997,238.7141472571,20,{},5
2023-12-14T00:00:00,31722702.07253,4817237.912530004,21638468.72053,216.3846872053,20,{},5
2023-12-15T00:00:00,31530101.63253001,4817237.912530004,21445868.280530006,214.45868280530007,20,{},5
2023-12-16T00:00:00,32436547.642530005,4817237.912530004,22352314.290530004,223.52314290530003,20,{},5
2023-12-17T00:00:00,31964641.05253,4817237.912530004,21880407.70053,218.8040770053,20,{},5
2023-12-18T00:00:00,31476637.619530004,5077873.529530004,21392404.267529998,213.92404267529997,18,{},5
2023-12-19T00:00:00,31259660.839530006,5077873.529530004,21175427.487530008,211.75427487530007,16,{},5
2023-12-20T00:00:00,31518962.659530003,5077873.529530004,21434729.30753,214.3472930753,16,{},5
2023-12-21T00:00:00,32047407.349530004,5077873.529530004,21963173.997530002,219.6317399753,16,{},5
2023-12-22T00:00:00,32170234.679530002,5077873.529530004,22086001.327529997,220.8600132753,16,{},5
2023-12-23T00:00:00,32038273.179530006,5077873.529530004,21954039.827530004,219.54039827530005,18,{},5
2023-12-24T00:00:00,31705184.599530008,5077873.529530004,21620951.24753,216.2095124753,18,{},5
2023-12-25T00:00:00,31179243.409530006,5077873.529530004,21095010.05753,210.9501005753,18,{},5
2023-12-26T00:00:00,31176253.679530002,5077873.529530004,21092020.327530004,210.92020327530005,18,{},5
2023-12-27T00:00:00,31649326.30953,5077873.529530004,21565092.95753,215.6509295753,20,{},5
2023-12-28T00:00:00,31533379.519530002,5077873.529530004,21449146.16753,214.49146167530003,20,{},5
2023-12-29T00:00:00,31645522.079530008,5077873.529530004,21561288.727530003,215.61288727530004,20,{},5
2023-12-30T00:00:00,30968207.12953,5077873.529530004,20883973.777529996,208.83973777529997,20,{},5
2023-12-31T00:00:00,31243228.709530003,5077873.529530004,21158995.357529998,211.5899535753,20,{},5
2024-01-01T00:00:00,32267605.359530006,5077873.529530004,22183372.00753,221.8337200753,20,{},5
2024-01-02T00:00:00,31678150.26953,5077873.529530004,21593916.91753,215.9391691753,20,{},5
2024-01-03T00:00:00,31503754.079530004,5077873.529530004,21419520.72753,214.1952072753,18,{},5
2024-01-04T00:00:00,31781464.039530005,5077873.529530004,21697230.687530003,216.97230687530003,18,{},5
2024-01-05T00:00:00,31518850.859530002,5077873.529530004,21434617.50753,214.3461750753,20,{},5
2024-01-06T00:00:00,32143910.38453,5312386.214530003,22059677.032530002,220.5967703253,20,{},5
2024-01-07T00:00:00,31396633.401530005,5523546.581530003,21312400.04953,213.12400049529998,20,{},5
2024-01-08T00:00:00,31192955.37153,5713531.541530003,21108722.019530002,211.0872201953,20,{},5
2024-01-09T00:00:00,31331673.59553,5884518.0055300025,21247440.243529998,212.4744024353,20,{},5
2024-01-10T00:00:00,31838551.74353001,6038484.983530003,21754318.391530003,217.54318391530006,20,{},5
2024-01-11T00:00:00,32314006.123530004,6177015.683530003,22229772.771530002,222.29772771530003,20,{},5
2024-01-12T00:00:00,32057559.223530002,6177015.683530003,21973325.87153,219.7332587153,20,{},5
2024-01-13T00:00:00,31428783.003530007,6177015.683530003,21344549.65153,213.4454965153,20,{},5
2024-01-14T00:00:00,31712948.773530006,6177015.683530003,21628715.42153,216.28715421530003,20,{},5
2024-01-15T00:00:00,31526433.183530003,6177015.683530003,21442199.83153,214.4219983153,20,{},5
2024-01-16T00:00:00,31504559.383530006,6177015.683530003,21420326.031530004,214.20326031530004,18,{},5
2024-01-17T00:00:00,31603493.91353,6177015.683530003,21519260.56153,215.1926056153,18,{},5
2024-01-18T00:00:00,32066260.393530004,6177015.683530003,21982027.041530006,219.82027041530006,18,{},5
2024-01-19T00:00:00,31619383.95353,6177015.683530003,21535150.60153,215.3515060153,18,{},5
2024-01-20T00:00:00,31832675.71353,6177015.683530003,21748442.361530002,217.48442361530002,20,{},5
2024-01-21T00:00:00,31970501.163530003,6177015.683530003,21886267.81153,218.8626781153,20,{},5
2024-01-22T00:00:00,31544471.683530003,6177015.683530003,21460238.331530005,214.60238331530005,20,{},5
2024-01-23T00:00:00,31040152.74353,6301693.313530003,20955919.39153,209.5591939153,20,{},5
2024-01-24T00:00:00,31417717.970529996,6413903.180530002,21333484.61853,213.33484618530002,18,{},5
2024-01-25T00:00:00,31690524.050530005,6514832.690530002,21606290.698530003,216.06290698530003,20,{},5
2024-01-26T00:00:00,31009829.959530007,6605669.2495300025,20925596.607530005,209.25596607530002,18,{},5
2024-01-27T00:00:00,32287737.87603,6284367.946030002,22271872.715029996,222.71872715029994,20,{},5
2024-01-28T00:00:00,31812335.68603,6284367.946030002,21796470.525030002,217.96470525030003,20,{},5
2024-01-29T00:00:00,32029838.016030002,6284367.946030002,22013972.85503,220.1397285503,20,{},5
2024-01-30T00:00:00,32325681.58603,6284367.946030002,22309816.42503,223.0981642503,20,{},5
2024-01-31T00:00:00,31801819.896030005,6284367.946030002,21785954.735030003,217.85954735030003,20,{},5
2024-02-01T00:00:00,32402061.516030002,6284367.946030002,22386196.35503,223.8619635503,20,{},5
2024-02-02T00:00:00,32044364.456030007,6284367.946030002,22028499.295030005,220.28499295030005,20,{},5
2024-02-03T00:00:00,31778610.266030002,6284367.946030002,21762745.10503,217.6274510503,20,{},5
2024-02-04T00:00:00,32173252.17803,6357987.118030002,22157387.017029997,221.57387017029998,20,{},5
2024-02-05T00:00:00,32238225.85303,6424283.953030002,22222360.69203,222.22360692030003,20,{},5
2024-02-06T00:00:00,32043361.834030002,6483852.154030003,22027496.673030004,220.27496673030004,20,{},5
2024-02-07T00:00:00,31649821.695030004,6537483.325030003,21633956.534030005,216.33956534030006,20,{},5
2024-02-08T00:00:00,32267653.739030004,6585771.169030002,22251788.57803,222.51788578030002,20,{},5
2024-02-09T00:00:00,32722761.959030002,6629309.389030002,22706896.79803,227.06896798030002,20,{},5
2024-02-10T00:00:00,32053510.007029995,6668493.787030002,22037644.84603,220.3764484603,20,{},5
2024-02-11T00:00:00,32222312.74503001,6703720.165030002,22206447.584030002,222.0644758403,20,{},5
2024-02-12T00:00:00,32846961.805030007,6703720.165030002,22831096.644030005,228.31096644030006,20,{},5
2024-02-13T00:00:00,32888532.57503,6703720.165030002,22872667.41403,228.72667414030002,20,{},5
2024-02-14T00:00:00,32127289.905029997,6703720.165030002,22111424.74403,221.11424744029998,20,{},5
2024-02-15T00:00:00,31806159.755030002,6703720.165030002,21790294.59403,217.9029459403,20,{},5
2024-02-16T00:00:00,32398118.716530003,6363293.036530002,22382253.55553,223.8225355553,20,{},5
2024-02-17T00:00:00,32636649.936530005,6363293.036530002,22620784.775530003,226.20784775530007,20,{},5
2024-02-18T00:00:00,32669379.436529998,6363293.036530002,22653514.27553,226.5351427553,20,{},5
2024-02-19T00:00:00,32262568.166530002,6363293.036530002,22246703.005530003,222.46703005530003,20,{},5
2024-02-20T00:00:00,29806227.416910004,4396770.726910002,19790362.255909998,197.9036225591,20,{},5
2024-02-21T00:00:00,28707637.76131,4100935.5813100017,18691772.60031,186.91772600310003,20,{},5
2024-02-22T00:00:00,28155364.76131,4100935.5813100017,18139499.600310005,181.39499600310006,20,{},5
2024-02-23T00:00:00,27942394.432310004,4171298.3823100016,17926529.27131,179.26529271310002,18,{},5
2024-02-24T00:00:00,27899242.14431,4233843.0943100015,17883376.983310003,178.8337698331,18,{},5
2024-02-25T00:00:00,27875609.314310003,4233843.0943100015,17859744.15331,178.5974415331,18,{},5
2024-02-26T00:00:00,27924838.044310004,4233843.0943100015,17908972.88331,179.08972883310003,18,{},5
2024-02-27T00:00:00,27989538.644310005,4233843.0943100015,17973673.483310003,179.73673483310003,18,{},5
2024-02-28T00:00:00,28761997.96431,4233843.0943100015,18746132.803310007,187.46132803310007,20,{},5
2024-02-29T00:00:00,28147206.02431,4233843.0943100015,18131340.863309998,181.31340863309998,20,{},5
2024-03-01T00:00:00,27564157.70431,4233843.0943100015,17548292.54331,175.48292543310004,20,{},5
2024-03-02T00:00:00,28327224.74431,4233843.0943100015,18311359.58331,183.11359583310002,20,{},5
2024-03-03T00:00:00,28059554.30431,4233843.0943100015,18043689.143310003,180.43689143310002,20,{},5
2024-03-04T00:00:00,27942968.229310002,4492103.899310001,17927103.068310004,179.27103068310004,20,{},5
2024-03-05T00:00:00,27682479.85331,4724439.673310001,17666614.692309998,176.66614692309997,20,{},5
2024-03-06T00:00:00,27658661.86031,4933621.030310001,17642796.699309997,176.42796699309997,20,{},5
2024-03-07T00:00:00,28316002.461310003,5121824.881310001,18300137.300309997,183.00137300309999,20,{},5
2024-03-08T00:00:00,28329043.907310005,5291228.137310001,18313178.74631,183.13178746309998,20,{},5
2024-03-09T00:00:00,28120942.937310003,5443611.907310001,18105077.77631,181.0507777631,20,{},5
2024-03-10T00:00:00,28140171.87731,5443611.907310001,18124306.716310002,181.24306716310002,20,{},5
2024-03-11T00:00:00,27953827.27296,5701951.37296,17937962.11196,179.37962111960002,20,{},5
2024-03-12T00:00:00,27929540.68296,5701951.37296,17913675.52196,179.13675521960002,18,{},5
2024-03-13T00:00:00,27893766.93296,5701951.37296,17877901.771959998,178.77901771959998,18,{},5
2024-03-14T00:00:00,27929923.10296,5701951.37296,17914057.94196,179.1405794196,18,{},5
2024-03-15T00:00:00,29000639.192959998,5701951.37296,18984774.03196,189.84774031959998,18,{},5
2024-03-16T00:00:00,28372482.135959998,5839096.76596,18356616.97496,183.5661697496,18,{},5
2024-03-17T00:00:00,28356690.12996,5962586.989960001,18340824.968960006,183.40824968960007,18,{},5
2024-03-18T00:00:00,28540946.132960007,5673028.28296,18525080.971960004,185.25080971960003,20,{},5
2024-03-19T00:00:00,28727195.73296,5673028.28296,18711330.57196,187.1133057196,20,{},5
2024-03-20T00:00:00,28772325.722960003,5673028.28296,18756460.561960004,187.56460561960006,20,{},5
2024-03-21T00:00:00,28504950.062960003,5673028.28296,18489084.901960004,184.89084901960004,20,{},5
2024-03-22T00:00:00,28725377.122959998,5673028.28296,18709511.96196,187.09511961959998,20,{},5
2024-03-23T00:00:00,28299305.46296,5673028.28296,18283440.30196,182.8344030196,20,{},5
2024-03-24T00:00:00,28463804.47296,5673028.28296,18447939.31196,184.4793931196,20,{},5
2024-03-25T00:00:00,28142386.562960003,5673028.28296,18126521.40196,181.2652140196,20,{},5
2024-03-26T00:00:00,28740853.772960003,5673028.28296,18724988.611960005,187.24988611960006,20,{},5
2024-03-27T00:00:00,28551788.30296,5673028.28296,18535923.141960002,185.35923141960004,18,{},5
2024-03-28T00:00:00,28433900.902960002,5673028.28296,18418035.74196,184.1803574196,18,{},5
2024-03-29T00:00:00,28016513.60296,5673028.28296,18000648.441959996,180.00648441959996,18,{},5
2024-03-30T00:00:00,28472197.332960002,5673028.28296,18456332.171960004,184.56332171960003,20,{},5
2024-03-31T00:00:00,28244991.06296,5673028.28296,18229125.901959997,182.29125901959998,20,{},5
2024-04-01T00:00:00,28175987.722960003,5673028.28296,18160122.56196,181.60122561960003,20,{},5
2024-04-02T00:00:00,28078681.472960003,5673028.28296,18062816.31196,180.6281631196,20,{},5
2024-04-03T00:00:00,27978920.50571,5472277.96571,17963055.34471,179.6305534471,20,{},5
2024-04-04T00:00:00,27886990.25571,5472277.96571,17871125.09471,178.7112509471,20,{},5
2024-04-05T00:00:00,28441051.995709997,5472277.96571,18425186.83471,184.2518683471,20,{},5
2024-04-06T00:00:00,29133310.74571,5472277.96571,19117445.584710002,191.17445584710003,20,{},5
2024-04-07T00:00:00,27595729.094710004,5558276.94471,17579863.93371,175.7986393371,20,{},5
2024-04-08T00:00:00,28011249.440210007,5632548.79021,17995384.27921,179.9538427921,20,{},5
2024-04-09T00:00:00,28369656.49121,5702911.59121,18353791.33021,183.5379133021,20,{},5
2024-04-10T00:00:00,28722773.07321,5765456.3032100005,18706907.912210003,187.06907912210002,20,{},5
2024-04-11T00:00:00,27402609.273210004,5765456.3032100005,17386744.11221,173.86744112210002,20,{},5
2024-04-12T00:00:00,28123919.947210003,5483723.50721,18108054.78621,181.0805478621,20,{},5
2024-04-13T00:00:00,28606825.827209998,5483723.50721,18590960.66621,185.9096066621,20,{},5
2024-04-14T00:00:00,28486685.817209996,5483723.50721,18470820.65621,184.7082065621,20,{},5
2024-04-15T00:00:00,28248419.43721,5483723.50721,18232554.27621,182.32554276209999,20,{},5
2024-04-16T00:00:00,27752097.877210002,5483723.50721,17736232.71621,177.3623271621,18,{},5
2024-04-17T00:00:00,28525895.20721,5483723.50721,18510030.046210002,185.10030046210002,18,{},5
2024-04-18T00:00:00,27965757.60171,5565813.441710001,17949892.44071,179.4989244071,18,{},5
2024-04-19T00:00:00,28148910.26721,5640085.287210001,18133045.10621,181.33045106210002,18,{},5
2024-04-20T00:00:00,27699962.12371,5706539.043710001,17684096.96271,176.8409696271,20,{},5
2024-04-21T00:00:00,27957729.123710003,5706539.043710001,17941863.96271,179.41863962710002,20,{},5
2024-04-22T00:00:00,27967425.533710003,5706539.043710001,17951560.37271,179.5156037271,20,{},5
2024-04-23T00:00:00,28749979.933709998,5706539.043710001,18734114.772710003,187.3411477271,20,{},5
2024-04-24T00:00:00,28161822.00371,5706539.043710001,18145956.842710003,181.45956842710004,20,{},5
2024-04-25T00:00:00,28529224.103710003,5706539.043710001,18513358.94271,185.13358942710002,20,{},5
2024-04-26T00:00:00,27865785.70371,5706539.043710001,17849920.542710003,178.49920542710004,20,{},5
2024-04-27T00:00:00,28222066.693709996,5706539.043710001,18206201.53271,182.0620153271,20,{},5
2024-04-28T00:00:00,27723343.68371,5706539.043710001,17707478.522709996,177.07478522709997,20,{},5
2024-04-29T00:00:00,28051983.783710007,5706539.043710001,18036118.62271,180.3611862271,20,{},5
2024-04-30T00:00:00,28428222.853710003,5706539.043710001,18412357.69271,184.12357692710003,20,{},5
2024-05-01T00:00:00,28156475.41371,5706539.043710001,18140610.25271,181.4061025271,20,{},5
2024-05-02T00:00:00,27066973.59371,5706539.043710001,17051108.43271,170.5110843271,18,{},5
2024-05-03T00:00:00,27926648.35671,5416980.33671,17910783.195710003,179.10783195710002,18,{},5
2024-05-04T00:00:00,28868455.14671,5416980.33671,18852589.985710002,188.52589985710003,18,{},5
2024-05-05T00:00:00,28525018.236710005,5416980.33671,18509153.075710006,185.09153075710006,18,{},5
2024-05-06T00:00:00,27980748.15671,5416980.33671,17964882.99571,179.64882995710002,18,{},5
2024-05-07T00:00:00,28495315.126709998,5416980.33671,18479449.96571,184.7944996571,18,{},5
2024-05-08T00:00:00,28331629.18621,5626156.696210001,18315764.02521,183.1576402521,18,{},5
2024-05-09T00:00:00,27788249.299760003,5968778.199760001,17772384.138760004,177.72384138760003,20,{},5
2024-05-10T00:00:00,28507833.11426,5696844.374260002,18491967.95326,184.91967953260001,20,{},5
2024-05-11T00:00:00,28146315.36426,5696844.374260002,18130450.203259997,181.30450203259997,20,{},5
2024-05-12T00:00:00,28156916.004259996,5696844.374260002,18141050.843259998,181.41050843259998,20,{},5
2024-05-13T00:00:00,28391317.02426,5696844.374260002,18375451.86326,183.75451863260002,20,{},5
2024-05-14T00:00:00,28798732.634260006,5696844.374260002,18782867.473260004,187.82867473260004,20,{},5
2024-05-15T00:00:00,27515989.19426,5696844.374260002,17500124.033260003,175.00124033260002,20,{},5
2024-05-16T00:00:00,25780576.71982,3921751.899820002,15764711.55882,157.6471155882,20,{},5
2024-05-17T00:00:00,24621674.096010003,3923778.506010002,14605808.935010001,146.0580893501,20,{},5
2024-05-18T00:00:00,23136297.86363,3925602.353630002,13120432.702629998,131.20432702629998,20,{},5
2024-05-19T00:00:00,23157867.27363,3925602.353630002,13142002.112629998,131.42002112629999,18,{},5
2024-05-20T00:00:00,23260338.613630004,3925602.353630002,13244473.452629998,132.44473452629998,18,{},5
2024-05-21T00:00:00,23691056.713630002,3925602.353630002,13675191.552629998,136.75191552629997,18,{},5
2024-05-22T00:00:00,23420441.91363,3925602.353630002,13404576.75263,134.04576752629998,20,{},5
2024-05-23T00:00:00,23136337.213630002,3925602.353630002,13120472.052629998,131.20472052629998,20,{},5
2024-05-24T00:00:00,24015739.69363,3925602.353630002,13999874.532629997,139.99874532629997,20,{},5
2024-05-25T00:00:00,23004767.123630002,3925602.353630002,12988901.962629998,129.88901962629998,20,{},5
2024-05-26T00:00:00,23441158.09363,3925602.353630002,13425292.932629999,134.2529293263,20,{},5
2024-05-27T00:00:00,23422932.58363,3925602.353630002,13407067.422629999,134.07067422629999,20,{},5
2024-05-28T00:00:00,23568290.16363,3925602.353630002,13552425.00263,135.5242500263,20,{},5
2024-05-29T00:00:00,23772005.353630003,3925602.353630002,13756140.192629997,137.56140192629996,20,{},5
2024-05-30T00:00:00,23640447.413630005,3925602.353630002,13624582.25263,136.2458225263,20,{},5
2024-05-31T00:00:00,23702962.42363,3925602.353630002,13687097.262629997,136.87097262629996,20,{},5
2024-06-01T00:00:00,23503576.00363,3925602.353630002,13487710.842629999,134.8771084263,20,{},5
2024-06-02T00:00:00,23600001.36483,4095075.1748300022,13584136.20383,135.8413620383,20,{},5
2024-06-03T00:00:00,23025378.72058,4247627.360580002,13009513.55958,130.0951355958,20,{},5
2024-06-04T00:00:00,23092331.271080002,4384857.711080002,13076466.11008,130.7646611008,20,{},5
2024-06-05T00:00:00,23107617.466530003,4508365.026530001,13091752.30553,130.9175230553,20,{},5
2024-06-06T00:00:00,23024133.073780004,4619614.873780001,13008267.91278,130.0826791278,20,{},5
2024-06-07T00:00:00,23349423.82378,4619614.873780001,13333558.66278,133.3355866278,20,{},5
2024-06-08T00:00:00,23066251.133780003,4619614.873780001,13050385.972779999,130.50385972779998,20,{},5
2024-06-09T00:00:00,23286454.493780002,4619614.873780001,13270589.33278,132.7058933278,20,{},5
2024-06-10T00:00:00,22998084.12378,4619614.873780001,12982218.96278,129.82218962780001,20,{},5
2024-06-11T00:00:00,23589009.34378,4619614.873780001,13573144.182779998,135.73144182779998,20,{},5
2024-06-12T00:00:00,23275160.89378,4619614.873780001,13259295.73278,132.5929573278,20,{},5
2024-06-13T00:00:00,23187854.423779998,4619614.873780001,13171989.262779996,131.71989262779994,20,{},5
2024-06-14T00:00:00,22596587.10378,4619614.873780001,12580721.94278,125.80721942779999,20,{},5
2024-06-15T00:00:00,23141407.27378,4619614.873780001,13125542.11278,131.2554211278,20,{},5
2024-06-16T00:00:00,23260510.013779998,4619614.873780001,13244644.85278,132.4464485278,20,{},5
2024-06-17T00:00:00,22960544.473780002,4619614.873780001,12944679.312779998,129.4467931278,18,{},5
2024-06-18T00:00:00,23002807.60378,4619614.873780001,12986942.44278,129.86942442779997,18,{},5
2024-06-19T00:00:00,23315083.52378,4619614.873780001,13299218.362779997,132.99218362779996,20,{},5
2024-06-20T00:00:00,23162844.393780004,4619614.873780001,13146979.23278,131.4697923278,18,{},5
2024-06-21T00:00:00,23449746.45378,4619614.873780001,13433881.292779997,134.33881292779998,18,{},5
2024-06-22T00:00:00,22475055.49378,4619614.873780001,12459190.33278,124.5919033278,20,{},5
2024-06-23T00:00:00,23284043.602280002,4421688.052280001,13284043.602279998,132.8404360228,20,{},5
2024-06-24T00:00:00,23387751.562280003,4421688.052280001,13387751.56228,133.8775156228,20,{},5
2024-06-25T00:00:00,23690032.18228,4421688.052280001,13690032.182279998,136.90032182279998,20,{},5
2024-06-26T00:00:00,22977916.64228,4421688.052280001,12977916.642280001,129.77916642280002,20,{},5
2024-06-27T00:00:00,23064355.66228,4421688.052280001,13064355.662279999,130.6435566228,20,{},5
2024-06-28T00:00:00,23211950.05228,4421688.052280001,13211950.05228,132.1195005228,20,{},5
2024-06-29T00:00:00,23131917.93228,4421688.052280001,13131917.93228,131.31917932279998,20,{},5
2024-06-30T00:00:00,23249846.222280003,4421688.052280001,13249846.22228,132.4984622228,20,{},5
2024-07-01T00:00:00,23105024.828130003,4521746.298130001,13105024.82813,131.0502482813,20,{},5
2024-07-02T00:00:00,23603816.15273,4611812.042730001,13603816.15273,136.0381615273,20,{},5
2024-07-03T00:00:00,23348598.492730003,4611812.042730001,13348598.492730001,133.48598492730002,20,{},5
2024-07-04T00:00:00,23371791.99273,4611812.042730001,13371791.99273,133.7179199273,20,{},5
2024-07-05T00:00:00,22621834.19773,4729083.377730001,12621834.19773,126.2183419773,20,{},5
2024-07-06T00:00:00,22771633.00773,4729083.377730001,12771633.00773,127.71633007729999,20,{},5
2024-07-07T00:00:00,22810287.59773,4729083.377730001,12810287.59773,128.1028759773,20,{},5
2024-07-08T00:00:00,23232277.01773,4729083.377730001,13232277.01773,132.3227701773,20,{},5
2024-07-09T00:00:00,23244579.48773,4729083.377730001,13244579.48773,132.4457948773,20,{},5
2024-07-10T00:00:00,23420067.96773,4729083.377730001,13420067.967729999,134.20067967729997,20,{},5
2024-07-11T00:00:00,22997874.20773,4729083.377730001,12997874.207729999,129.97874207729998,20,{},5
2024-07-12T00:00:00,23028097.76773,4729083.377730001,13028097.76773,130.2809776773,20,{},5
